Partcipant ID, Activity ID, Sample Count, Min, Max, Std. Deviation, Average, Mean, Median, Kurtosis, Skewness
22,6,12,-0.024915648,-0.011038337,0.004267965827461306,-0.017261340166666667,-0.017261340166666667,-0.016440579,-0.7930184445019428,-0.3790455955559559
23,1,30,-0.051831668,0.0069220615,0.01683145304637142,-0.016664444183366666,-0.016664444183366666,-0.016415478,-1.0160124824408692,-0.3114573566198909
23,1,29,-0.057314463,0.02208829,0.019771813482810978,-0.020117830168931032,-0.020117830168931032,-0.023586585,-0.6370729724491366,0.30275412795790146
23,2,30,-0.11804976,0.065004054,0.03760400117123183,-0.03775922587666667,-0.03775922587666667,-0.028769778500000003,0.7949949153214266,-0.05491001557806953
23,2,21,-0.12716868,0.078555014,0.04838042866034921,-0.02470608441952381,-0.02470608441952381,-0.026988579,0.005974815469790062,-0.19569934660028215
23,3,30,-0.083029542,0.062584363,0.03178159734630065,-0.012572720443000002,-0.012572720443000002,-0.01000021455,-0.30348867991847284,-0.021463259470884136
23,3,24,-0.057069887,0.033191304,0.020533005938043202,-0.020759177325,-0.020759177325,-0.021477306,0.12993478454143093,0.6565596049755016
23,4,30,-0.02204457,0.022987008,0.007556802568571651,-0.01476795784,-0.01476795784,-0.016877594000000003,17.864120558801837,4.145327497158366
23,4,30,-0.021867858,0.071206865,0.01806930229991558,-0.010334430260000001,-0.010334430260000001,-0.016025754,11.6599186029433,3.4202515250839656
23,4,8,-0.11421786,0.11197833,0.0701261004798743,-0.01971930795,-0.01971930795,-0.01547220975,-0.7253253406997437,0.4144131375189052
23,5,30,-0.041827804,-0.0073039765,0.006588339790623655,-0.017034971676666667,-0.017034971676666667,-0.0156646275,4.331391523321274,-1.6846628611619163
23,5,30,-0.041371377,0.0053528258,0.008773880764603384,-0.018555252236666663,-0.018555252236666663,-0.0187587045,1.5372598569761644,-0.07244494579612767
23,5,8,-0.025288114,-0.0060870799,0.0074031909244936635,-0.0173908760125,-0.0173908760125,-0.0207028285,-1.371982473536617,0.541168130953382
23,6,30,-0.08554648,-0.011005859,0.012804814924010071,-0.023128896599999994,-0.023128896599999994,-0.018748755,15.916180824836342,-3.850315525630712
23,6,30,-0.046052708,-0.013115,0.007334230240168279,-0.021402131066666667,-0.021402131066666667,-0.0188692235,3.4024374399979838,-1.8509432276822642
23,6,12,-0.023057635,-0.014866865,0.002596596164466388,-0.018604732333333335,-0.018604732333333335,-0.0183751,-0.8719014625889576,-0.2633517180941909
25,1,30,-0.033102689,0.0023353331,0.009249252163750391,-0.018019168246666665,-0.018019168246666665,-0.019802311,-0.3339949579761874,0.561857435142734
25,1,30,-0.06304186,0.031429606,0.022628165460975687,-0.02086160632,-0.02086160632,-0.0195105365,-0.41859923122704457,0.11433519684555438
25,1,14,-0.033191418,0.026691321,0.01582024655915484,-0.015250798992857145,-0.015250798992857145,-0.021086435,0.9030214681801949,1.161578947262093
25,2,30,-0.096175499,0.027352995,0.03099351264274714,-0.027350763084000005,-0.027350763084000005,-0.029119222,-0.4500412315624436,-0.37434913799183933
25,2,30,-0.13600412,0.023727786,0.03444117126756407,-0.02704471875333334,-0.02704471875333334,-0.0224436435,1.2042658495088405,-0.9498948413836362
25,2,5,-0.087978364,0.030092957,0.038399211688833465,-0.02444969052,-0.02444969052,-0.027988007,-0.6779829049072523,-0.3129747606864813
25,3,30,-0.067512644,0.033690665,0.025810101476057255,-0.02145240293566666,-0.02145240293566666,-0.021146067,-0.4299562579005194,0.5460272283768579
25,3,28,-0.079241685,0.055474851,0.025351546105215443,-0.02055060518785714,-0.02055060518785714,-0.0184036825,2.0293552562384436,0.10000155429589368
25,4,30,-0.034171313,0.010453685,0.006718830412601362,-0.015855558766666666,-0.015855558766666666,-0.01734527,7.312481683449732,1.6096765696792372
25,4,30,-0.095118399,0.074466573,0.023825707921973253,-0.013725829206666667,-0.013725829206666667,-0.0158431185,8.21134715414025,0.5652251209457192
25,4,5,-0.015952231,-0.013342288,0.0009651822233575586,-0.014517522599999999,-0.014517522599999999,-0.014081006,-1.4465254197578494,-0.3374260927083198
25,5,30,-0.034468681,0.023327745,0.009716295192638813,-0.01612885592,-0.01612885592,-0.016773173000000002,6.999347737721518,1.7712244204896652
25,5,30,-0.028163576,-0.00068570913,0.005961881676333049,-0.01674321391433333,-0.01674321391433333,-0.0176254635,1.5696940709778886,1.0080015722748
25,5,14,-0.022734665,-0.0045117705,0.0065100207122862665,-0.01601813635714286,-0.01601813635714286,-0.019133307500000002,-1.2513155120040789,0.6006044875582518
25,6,30,-1.0,1.0,0.4026045334317165,-0.02448437395000001,-0.02448437395000001,-0.0180115495,0.8092206881196127,0.06768759522921505
25,6,30,-0.51873329,0.37329271,0.22796214160755485,-0.013298048143333328,-0.013298048143333328,-0.017199937,0.14158772797284502,-0.37697555395486354
25,6,13,-0.13492744,0.062564016,0.058206261856124666,-0.018908929384615383,-0.018908929384615383,-0.0043834849,-0.765524734666942,-0.5327715108303746
26,1,30,-0.047242956,0.029321291,0.020962993995411183,-0.013767174990000002,-0.013767174990000002,-0.018579242500000002,-0.6496731673889151,0.46786920784355807
26,1,29,-0.048262962,0.018648133,0.01760684635916127,-0.017141941837931038,-0.017141941837931038,-0.019413857,-0.597141071186662,0.21502789364362704
26,2,30,-0.094074089,0.038841572,0.029627332780383583,-0.02937727494966667,-0.02937727494966667,-0.024399914,0.485658629212141,-0.40374751748377574
26,2,25,-0.088415114,0.015098379,0.02265673954063618,-0.026706705488,-0.026706705488,-0.027492256,0.4230151110409941,-0.5361184382948666
26,3,30,-0.060722263,0.061672977,0.025065559886059817,-0.012110493202966666,-0.012110493202966666,-0.0127333045,1.2807008566430875,0.9912881452996625
26,3,20,-0.036874003,0.045130889,0.022179152190634727,-0.013398784365,-0.013398784365,-0.0225191155,0.25719734345499345,1.0845530208389713
26,4,30,-0.024676187,0.25335327,0.06016292849308643,0.003692842016666667,0.003692842016666667,-0.016660271,8.768279626923587,3.0954645978926827
26,4,30,-0.048691415,0.23485426,0.045719012897321915,-0.008852865366666664,-0.008852865366666664,-0.016875103,23.933495762073736,5.021342769677638
26,4,18,-0.12107333,0.0075271768,0.02567810434544847,-0.022312424542222223,-0.022312424542222223,-0.0179522,9.295964006068909,-3.030162593308984
26,5,30,-0.040229179,0.1011854,0.024096515578873292,-0.016131671237666668,-0.016131671237666668,-0.0200591355,15.854455856541652,3.7957086246051817
26,5,30,-0.060845959,0.064045854,0.02036592254525891,-0.017850499726666667,-0.017850499726666667,-0.016953782,6.885558040266808,1.6413906279272459
26,5,14,-0.032315093,0.0060372871,0.008925965158559852,-0.015245452878571429,-0.015245452878571429,-0.0158981305,0.4930983519598109,0.4261927473378419
26,6,30,-0.055203885,-0.012715696,0.008077161646716702,-0.019776214533333333,-0.019776214533333333,-0.017861266,10.186463252218486,-3.1605319214624834
26,6,30,-0.056986,-0.012365006,0.009460764666530938,-0.019551188100000002,-0.019551188100000002,-0.0173299855,9.698366471228566,-3.348370944138268
26,6,16,-0.019101975,-0.016006186,0.000903074713565472,-0.017411590875,-0.017411590875,-0.017378638000000002,-0.8565397272044106,-0.3399861277697844
27,1,30,-0.049994277,0.012745114,0.016003015637826752,-0.015140801923830001,-0.015140801923830001,-0.0121271635,-0.8303877643600517,-0.3470481230784043
27,1,27,-0.050676655,0.010727029,0.016981644306581587,-0.0183224076537037,-0.0183224076537037,-0.015192626,-0.7745764641304413,-0.16677255427570106
27,2,30,-0.077362956,0.010731961,0.021410754391105898,-0.024079839773333334,-0.024079839773333334,-0.020107445,0.04328458804411994,-0.7573658325841954
27,2,21,-0.044418139,0.010050403,0.013246278350825811,-0.014403179028571425,-0.014403179028571425,-0.01571269,-0.12653532953491942,0.03990970877444852
27,3,30,-0.058627742,0.028293813,0.020093713680838426,-0.013294339886666666,-0.013294339886666666,-0.0166709815,-0.3845331761964377,0.02537247580112993
27,3,14,-0.048007935,0.019097971,0.020961627983104636,-0.01411810420714286,-0.01411810420714286,-0.013115170499999999,-0.8002521342515734,-0.07268946250773115
27,4,30,-0.027329283,0.051003007,0.012661005017281412,-0.014906834366666667,-0.014906834366666667,-0.016558313999999998,21.52543385160742,4.645357429087146
27,4,30,-0.033960475,0.040649177,0.011074177789202557,-0.015471704633333335,-0.015471704633333335,-0.0168314275,19.259921797151197,4.161134774203378
27,4,10,-0.020961066,-0.013201068,0.00189075511755908,-0.017553242500000003,-0.017553242500000003,-0.017397262,0.9640134652441703,0.5344018178207237
27,5,30,-0.032476769,0.0043541602,0.006411162102521988,-0.01625740334333333,-0.01625740334333333,-0.016746091,2.50245147348529,0.6524851030589421
27,5,30,-0.027136767,-0.012590408,0.00338611393289367,-0.018079428633333335,-0.018079428633333335,-0.016854516,0.11744472635212455,-0.7789619677341145
27,5,20,-0.065376664,0.049797742,0.021833215735489832,-0.014867697815,-0.014867697815,-0.01698935,2.8933354213214413,0.8947105939618425
27,6,30,-0.032264368,-0.012649892,0.0031151019930513134,-0.01765017493333333,-0.01765017493333333,-0.0170408445,13.592279271656245,-3.3913495936997857
27,6,30,-0.038707492,-0.012533071,0.004603421279818547,-0.01832250933333333,-0.01832250933333333,-0.017330167,11.27256939879382,-3.3385999096558474
27,6,14,-0.024097511,-0.013253409,0.002554591456649049,-0.017988556785714285,-0.017988556785714285,-0.0175542275,0.7537355382586846,-0.7782066006571285
28,1,30,-0.042749932,0.023380817,0.01737791001170538,-0.014008934693333334,-0.014008934693333334,-0.0179737435,-0.6247728337277145,0.3857227729895183
28,1,24,-0.045348432,0.022230031,0.017091345066249503,-0.01775976930416667,-0.01775976930416667,-0.017819449,-0.28982123554032047,0.4245588340241288
28,2,30,-0.12327765,0.020113405,0.03349618915370042,-0.030119508380000003,-0.030119508380000003,-0.02108355,1.039286690730358,-1.1884138014058576
28,2,21,-0.076600677,0.033232748,0.02754043682732344,-0.024837088587619044,-0.024837088587619044,-0.02681934,-0.38943477152242334,0.06708149892827897
28,3,30,-0.059445029,0.015893345,0.018346063072544022,-0.021387572380000004,-0.021387572380000004,-0.019621312,-0.45906445124721795,-0.18103470802159255
28,3,16,-0.061443342,0.02701566,0.02733726134854098,-0.0232145607375,-0.0232145607375,-0.031076161499999998,-1.0656129691981087,0.4085818370503379
28,4,30,-0.05298693,0.059430594,0.01859066704533132,-0.016844847386666664,-0.016844847386666664,-0.0158970045,7.367318861380015,1.9359270347783168
28,4,30,-0.066284134,0.00068160984,0.013035743209687216,-0.020604468352000003,-0.020604468352000003,-0.018847914,3.349365937405355,-1.539992436196714
28,4,12,-0.026401935,-0.0099337049,0.004364320744032675,-0.017619375408333332,-0.017619375408333332,-0.017161496499999998,0.05812190346001289,-0.5480235859201521
28,5,30,-0.035401458,0.018487718,0.011322345296721704,-0.017018277506666665,-0.017018277506666665,-0.019354144,1.6249016880032636,1.0284638621282405
28,5,30,-0.10690825,0.088233147,0.02975326596858088,-0.017883605757,-0.017883605757,-0.0190216465,5.383427612811877,0.5414079514960396
28,5,19,-0.023161209,-0.010689353,0.0032008618547561757,-0.016671630894736843,-0.016671630894736843,-0.016303915,-0.590643708453026,-0.12097557752460729
28,6,30,-0.039035643,0.0029878996,0.010139906967477736,-0.01957902769666667,-0.01957902769666667,-0.019711449,-0.39617382335713636,0.031127306598567592
28,6,30,-0.037320175,0.072753142,0.017623151719977918,-0.013880570666666668,-0.013880570666666668,-0.016148132500000002,16.705244415224342,3.8653951219327167
28,6,20,-0.059110183,0.020476682,0.013884906201737195,-0.016825745745000002,-0.016825745745000002,-0.0178628675,4.358146989130286,-0.1908385709139206
29,1,30,-0.062109739,0.015371606,0.020504076150698054,-0.017227428943333335,-0.017227428943333335,-0.0161206365,-0.9253318623131923,-0.2659105448604306
29,1,23,-0.034984349,0.0066873221,0.013626706402659417,-0.015070861513913045,-0.015070861513913045,-0.015363553,-1.3665817816746202,-0.013698977678244061
29,2,30,-0.11542223,0.057508602,0.03314829506064174,-0.02982964391,-0.02982964391,-0.027088042,0.7808839563557672,0.06575639847873216
29,2,19,-0.1352001,0.041505067,0.0391276981844522,-0.0301310901631579,-0.0301310901631579,-0.029469817,0.8933541564636589,-0.6295504608498644
29,3,30,-0.067252952,0.031258597,0.025138972708879867,-0.016838678930000003,-0.016838678930000003,-0.0199865225,-0.5556098226621558,0.1290417883411893
29,3,18,-0.062399245,0.050712383,0.02687494413326115,-0.011778775266666666,-0.011778775266666666,-0.020483665499999998,-0.08999557224626686,0.5284016920852024
29,4,30,-0.057113516,0.033721886,0.0151339639319117,-0.016971624500000004,-0.016971624500000004,-0.017482763499999998,4.741533253860695,1.0338287296630895
29,4,30,-0.019362149,-0.0089986385,0.002324576521516549,-0.01628973625,-0.01628973625,-0.016988915,1.2991071384419914,1.1872676522289431
29,5,30,-0.058368628,-0.00767143,0.009061846813763555,-0.01829951920666667,-0.01829951920666667,-0.016716614499999997,10.152531933253242,-2.8818334352897503
29,5,30,-0.029598166,0.0015352521,0.005797144506550137,-0.016576273386666666,-0.016576273386666666,-0.0174682845,1.8879291620612548,0.6979661830319644
29,5,5,-0.020139673,-0.0097344391,0.004378230071599568,-0.015132874220000004,-0.015132874220000004,-0.016207409,-1.7388143940599927,0.17129625307321086
29,6,30,-0.025194393,-0.011269201,0.002213817931992875,-0.016922567700000002,-0.016922567700000002,-0.016911248,5.989194957789765,-0.8224001771581024
29,6,30,-0.036804125,-0.00659472,0.004126909287630501,-0.017541133333333334,-0.017541133333333334,-0.017230827,14.47673972185973,-2.761130578635399
29,6,9,-0.017789017,-0.015789392,0.0006644206751050032,-0.016961201111111112,-0.016961201111111112,-0.017181069,-0.8547368602151022,0.6513574970098945
30,1,30,-0.045571367,0.0059125598,0.011545802644908216,-0.01813512449666667,-0.01813512449666667,-0.0190598965,-0.09111380832189431,-0.23683387240158885
30,1,30,-0.05879343,0.03180717,0.017593310803362162,-0.015909647311666667,-0.015909647311666667,-0.018992924,1.0221839150051908,0.5541941599870793
30,1,5,-0.037037416,-0.011954963,0.0083042684710091,-0.0243758706,-0.0243758706,-0.026488024,-0.8979972504549583,-0.013483419943663357
30,2,30,-0.11601851,0.055309965,0.05067949312988995,-0.02180468967666666,-0.02180468967666666,-0.022165377,-1.036766541705467,-0.21296896150527914
30,2,30,-0.11899273,0.063422856,0.04286270057702265,-0.029305527797000002,-0.029305527797000002,-0.024339569,-0.4837715228088366,-0.2618541777249754
30,2,5,-0.057193414,-0.0077493259,0.017698373003784493,-0.02264390358,-0.02264390358,-0.017010616,0.029500382433848227,-1.3216775288894633
30,3,30,-0.094826395,0.036480837,0.027197508970203673,-0.018577458972333327,-0.018577458972333327,-0.015081798,0.43764931881100066,-0.30046634377276416
30,3,30,-0.081189243,0.059253447,0.03312201799824209,-0.014952741403333336,-0.014952741403333336,-0.020887300999999997,-0.36142694651351137,-0.001334327824890471
30,3,2,-0.044241163,-0.031033007,0.006604077999999999,-0.037637085,-0.037637085,-0.037637085,-2.0,0.0
30,4,30,-0.061877009,0.270256,0.0670428389931644,0.0018464839266666658,0.0018464839266666658,-0.017173703999999998,8.748312347342866,3.0994016705179086
30,4,30,-0.034022279,-0.0011473322,0.006358434048159827,-0.017357978596666667,-0.017357978596666667,-0.017703616999999998,1.2778737076921702,0.05173054259784742
30,4,2,-0.017054162,-0.016534401,0.00025988050000000026,-0.0167942815,-0.0167942815,-0.0167942815,-2.0,0.0
30,5,30,-0.070698121,0.053191149,0.0231432199662607,-0.015869617900000004,-0.015869617900000004,-0.016929046,3.219193058727841,0.9616404108601819
30,5,29,-0.079616037,0.054640165,0.02555705293366117,-0.018202703486206902,-0.018202703486206902,-0.015338274,1.5401595566248618,0.1947093608271805
30,6,30,-0.050848561,-0.013017067,0.006530612179279834,-0.018652539799999996,-0.018652539799999996,-0.017319353500000002,16.778567949232404,-3.9684337799998177
30,6,30,-0.059885719,-0.0090478333,0.009129481169627961,-0.020247035143333328,-0.020247035143333328,-0.0173385335,9.530485960192978,-2.939230052913123
30,6,10,-0.023176235,-0.01604002,0.002420483201181318,-0.0194471442,-0.0194471442,-0.0186646705,-1.4659562572883045,-0.21361893682262734
